city,temp,temp_max,temp_min
Marcq-en-Barœul,6.31,7.34,5.06
Marcq-en-Barœul,6.31,7.34,5.06
Marcé,3.21,3.99,2.62
Marcé,3.25,4.04,2.67
Mardeuil,2.88,4.69,1.63
Mardié,1.15,2.47,-1.12
Mardilly,3.97,4.56,3.08
Mardilly,3.97,4.56,3.08
Mareau-aux-Prés,1.34,2.6,-0.06
Mareil-Marly,3.95,5.15,2.48
Mareil-sur-Mauldre,4.28,5.61,2.94
Marennes,2.05,2.05,0.08
Marennes,2.38,2.87,0.08
Maretz,4.12,5.4,3.31
Mareuge,-6.7,-6.7,-6.7
Mareuil en Périgord,1.81,4.36,-3.45
Mareuil,1.84,4.39,-3.43
Mareuil-le-Port,3.06,4.74,1.68
Mareuil-lès-Meaux,4.42,5.31,2.95
Mareuil-sur-Ay,2.66,4.66,1.6
Mareuil-sur-Cher,0.41,2.19,0.05
Mareuil-sur-Lay-Dissais,2.39,2.51,1.97
Mareuil-sur-Ourcq,4.36,5.27,3.09
Margaux-Cantenac,2.32,2.35,0.13
Margaux,2.24,2.27,0.05
Margencel,0.62,2.94,-3.86
Margency,4.56,5.38,2.86
Margny-lès-Compiègne,5.43,5.64,4.49
Margon,1.96,1.96,1.47
Margueray,3.28,3.28,3.28
Margueray,3.21,3.21,3.21
Marguerittes,3.12,3.99,-0.12
Margueron,0.17,5.83,-3.46
Margueron,0.19,5.83,-3.46
Marignane,-0.6,10.43,-1.71
Marignane,-0.57,10.45,-1.69
Marigné-Laillé,1.86,3.61,1.51
Marignier,0.42,2.79,-4.73
Marigny,4.05,7.39,3.97
Marigny-Brizay,0.98,1.48,0.04
Marigny-le-Châtel,1.36,4.46,0.43
Marigny-les-Usages,1.17,2.41,0.46
Marimbault,5.17,5.87,-1.37
Marimbault,5.21,5.9,-1.34
Marin,-0.7,2.13,-4.67
Marines,4.34,5.09,3.03
Maringues,-1.88,0.12,-1.88
Maringues,-1.89,0.11,-1.89
Mariol,-1.07,2.44,-2.02
Mariol,-0.96,2.51,-1.95
Marions,5.28,5.88,-3.42
Marions,5.2,5.88,-3.42
Marle,3.45,3.86,2
Marlenheim,1.22,3.25,-2.33
Marles-en-Brie,3.7,4.97,2.61
Marles-les-Mines,6.26,7.49,4.81
Marlhes,-4.5,-1.84,-4.57
Marly,1.93,5.7,0.01
Marly,1.97,5.72,0.03
Marly,5.11,6.51,3.41
Marly-la-Ville,4.42,5.03,2.5
Marly-le-Roi,3.6,4.81,2.14
Marly-le-Roi,3.6,4.81,2.14
Marmagne,-0.57,1.21,-1.86
Marmagne,1.99,2.48,-0.76
Marmande,3.96,6.4,-2.89
Marmande,4.15,6.4,-2.89
Marmanhac,-0.26,3.51,-3.69
Marmanhac,-0.09,3.68,-3.52
Marmont-Pachas,1.99,6.79,0.34
Marmont-Pachas,1.84,6.91,0.45
Marmoutier,1.54,5.37,-2.54
Marnac,0.93,4.47,-3.35
Marnac,0.93,4.47,-3.35
Marnay,1.07,2.4,0.88
Marnaz,0.37,2.77,-4.75
Marnefer,3.65,4.47,3.41
Marnes-la-Coquette,3.58,4.63,2.13
Marœuil,5.52,6.6,4.22
Maroilles,3.59,5.48,2.38
Marolles-en-Hurepoix,3.81,5.13,2.14
Marolles-les-Braults,1.66,1.66,1.66
Marolles-sur-Seine,2.97,4.24,0.34
Marols,-3.44,-2.03,-3.45
Marols,-3.79,-2.38,-3.8
Maromme,4.96,5.71,3.78
Marpaps,1.03,7.27,-1.3
Marpaps,0.92,7.17,-1.4
Marpent,3.69,6.15,2.45
Marquay,3.81,3.81,-4.01
Marquay,2.87,3.81,-4.01
Marquefave,2.29,6.51,1.66
Marquette-lez-Lille,6.35,7.67,5.06
Marquillies,6.09,7.62,4.94
Marquion,5.21,6.77,4.39
Marquise,6.83,8.03,5.92
Marsac-en-Livradois,-1.93,-1.93,-3.4
Marsac-en-Livradois,-1.95,-1.95,-3.42
Marsac-sur-Don,3.41,3.88,2.12
Marsac-sur-l'Isle,2.54,4.4,-3.42
Marsac-sur-lIsle,2.55,4.44,-3.38
Marsaneix,3.84,3.84,-3.97
Marsaneix,3.84,3.84,-3.97
Marsannay-la-Côte,1.49,1.6,-0.49
Marsanne,1,1.77,0.49
Marsat,-2.31,-0.68,-2.31
Marsat,-2.3,-0.67,-2.3
Marseillan,1.23,4.2,1.07
Marseille,0.47,10.22,-1.93
Marseille,0.51,10.38,-1.77
Marseille 04,0.45,10.21,-1.94
Marseille 14,-0.18,10,-2.15
Marsillargues,2.74,4.28,0.17
Marsilly,2,2.45,1.9
Marsin,-2.38,-0.22,-3.01
Marssac-sur-Tarn,4.72,6.55,-0.24
Martainville,3.34,4.81,3.34
Martainville,3.28,4.75,3.28
Marthod,2.28,4.8,0.56
Martignas-sur-Jalle,2.02,2.08,-0.14
Martignas-sur-Jalle,2.05,2.11,-0.11
Martignat,-0.53,2.48,-3.7
Martigné-Briand,2.51,3.86,2.49
Martigné-Ferchaud,2.17,3.44,1.76
Martigné-sur-Mayenne,2.62,2.62,2.62
Martigny-sur-l'Ante,3.12,4.6,3.12
Martigny-sur-l'Ante,3,4.47,3
Martigues,-0.14,3.51,-1.7
Martigues,-0.1,4.29,-1.66
Martillac,2.02,6.39,-0.08
Martin-Église,6.2,6.47,4.91
Martinvast,7.5,7.63,6.28
Martinvast,7.44,7.44,6.09
Martizay,1.58,1.65,0.21
Moulins en Bessin,4.1,5.56,4.09
Martragny,4.06,5.53,4.06
Martres-Tolosane,3.09,6.11,1.25
Martres-sur-Morge,-1.92,0.07,-1.93
Martres-sur-Morge,-1.98,0.01,-1.99
Marvejols,-4.02,-4.02,-4.02
Marvejols,-3.52,-3.52,-3.52
Mary-sur-Marne,4.3,5.27,3.1
Marzan,3.19,5.98,2.08
Marzy,-0.23,-0.23,-2.41
Masevaux,0.2,1.14,-1.98
Maslacq,0.9,7.42,-1.16
Maslacq,0.9,7.42,-1.16
Masnières,4.81,6.62,3.98
Masny,5.62,6.92,4.27
Masparraute,2.83,7.49,0.72
Masparraute,2.72,7.31,0.54
Maspie-Lalonquère-Juillacq,0.85,4.86,-2.28
Maspie-Lalonquère-Juillacq,0.85,4.86,-2.28
Masquières,0.77,5.37,-4.15
Masquières,0.85,5.37,-4.14
Massay,-0.04,1.18,-1.89
Massels,1.59,5.7,-3.81
Massels,1.87,6.01,-3.51
Masseube,5.54,6.55,1.66
Masseube,5.46,6.49,1.59
Massiac,-3.39,-3.39,-3.39
Massieux,1.94,2.9,0.04
Massongy,1.32,3.18,-2.99
Massugas,0.92,5.98,-3.31
Massugas,1.01,6.07,-3.22
Massy,3.95,5.09,2.59
Massy,4.03,5.18,2.68
Matha,0.16,1.75,-0.13
Matha,0.16,1.75,-0.13
Mathay,1.72,2.66,-0.51
Mathieu,4.19,5.62,4.15
Mathieu,4.2,5.64,4.16
Matignon,4.54,6.24,3.24
Matougues,2.83,5.36,1.61
Matougues,2.83,5.36,1.61
Matour,0.61,1.81,-2.01
Matzenheim,0.42,3.74,-2.12
Maubec,0.21,2.64,-1.38
Maubec,-0.01,3.45,-2.5
Maubeuge,3.72,6.12,2.42
Maubeuge,3.7,6.1,2.4
Maubourguet,2.61,6.68,-1.79
Maubuisson,2.18,2.24,0.02
Mauguio,2.26,4.26,1.05
Mauguio,2.29,4.27,1.06
Maule,4.25,5.55,2.88
Mauléon-Licharre,0.32,7.02,0.25
Maulette,3.52,4.83,2.42
Maulette,3.67,4.98,2.57
Maulévrier,1.99,3.48,1.72
Maupertuis,3.36,3.36,3.36
Maupertuis,3.47,3.47,3.47
Maupertus-sur-Mer,7.6,7.6,6.4
Maupertus,7.14,7.14,5.94
Maure-de-Bretagne,2.72,4.11,2.1
Maurecourt,4.63,5.69,3.02
Maureilhan,1.68,6.26,0.81
Maureillas-las-Illas,4.49,9.02,1.97
Eyraud-Crempse-Maurens,0.39,4.39,-3.43
Maurens,0.42,4.39,-3.43
Maurepas,3.33,4.58,2.08
Maurepas,3.34,4.58,2.08
Mauriac,2.33,6.1,-3.19
Mauriac,2.39,6.09,-3.21
Mauriac,-1.4,3.45,-1.4
Mauron,3,5.98,1.91
Maurrin,0.12,5.87,-1.37
Maurrin,-0.18,3.01,-1.31
Maurs,5.5,6.12,-1.07
Maussane-les-Alpilles,1.39,4.1,-1.84
Mauvagnat,-4.56,-4.56,-4.56
Mauves,1.28,1.32,0.73
Mauves-sur-Huisne,1.75,1.75,1.75
Mauves-sur-Huisne,1.73,1.73,1.73
Mauves-sur-Loire,3.9,3.97,2.37
Mauvezin-sur-Gupie,3.84,6.39,-2.9
Mauvezin-sur-Gupie,3.47,6.18,-3.11
Mauzac-et-Grand-Castang,0.44,4.38,-3.44
Mauzac,0.44,4.38,-3.44
Mauzé-Thouarsais,1.58,3.62,0.05
Mauzé-sur-le-Mignon,1.81,1.99,0.02
Mauzens-et-Miremont,1.2,3.73,-4.09
Mauzens-et-Miremont,1.37,3.92,-3.9
Mauzun,-3.9,-1.9,-3.9
Mauzun,-3.85,-1.86,-3.86
Maxent,2.29,4.66,1.68
Maxéville,1.38,3.88,-0.13
Maxilly-sur-Léman,0,3.06,-3.75
May-sur-Orne,4.14,5.55,4.08
Mayac,3.72,7.62,-3.66
Mayac,3.93,7.82,-3.45
Mayenne,2.95,2.95,2.95
Mayenne,2.95,2.95,2.95
Mayet,2.46,3.82,1.72
Maylis,0.86,7.38,-1.19
Maylis,0.71,7.24,-1.33
Mazamet,3.01,6.43,0.79
Mazan,1.5,3.31,-2.64
Mazaye,-4.92,-3.29,-4.92
Mazaye,-4.75,-3.12,-4.75
Mazé,2.77,4.14,2.77
Mazelgirard,-4.76,-4.22,-4.76
Mazères,3.82,6.51,0.87
Mazères-Lezons,-0.77,2.43,-0.77
Mazerolles,0.42,3.54,-1.47
Mazerolles,0.42,3.54,-1.47
Mazet-Saint-Voy,-5.43,-5.43,-5.43
Mazet-Saint-Voy,-5.11,-4.03,-5.11
Mazeyrolles,-1.47,3.6,-4.21
Mazeyrolles,-1.77,3.63,-4.19
Mazières-de-Touraine,2.1,3.74,1.64
Mazières-en-Mauges,2.25,3.55,1.79
Mazingarbe,6.06,7.55,4.87
Mazirat,-0.88,-0.88,-2.51
Mazirat,-0.66,-0.66,-2.29
Mazières,-0.73,1.14,-1.93
Mazières-de-Touraine,2.12,3.76,1.66
Mazères-Lezons,-0.01,3.19,-0.01
Méaudre,-4.86,1.12,-5.12
Meaulne-Vitray,-0.68,0.56,-2.23
Meaulne,-0.64,0.56,-2.23
Méaulte,4.65,6.75,4.38
Meaux,4.35,5.29,2.93
Meaux,4.35,5.29,2.93
Mécleuves,1.5,5.4,-0.29
Médan,4.49,5.63,2.96
Médis,0.01,1.98,0.01
Médréac,3.19,5.93,1.31
Mées,3.35,7.86,-0.71
Megève,-4.07,0.51,-8.58
Megève,-4.56,-0.03,-9.13
Mehun-sur-Yèvre,-0.39,1.22,-1.85
Meilhan,1.21,7.54,-1.03
Meilhan-sur-Garonne,4.8,5.72,-3.01
Meilhan-sur-Garonne,4.75,5.71,-3.03
Meilhaud,-2.79,-2.79,-2.79
Meilhaud,-2.8,-2.8,-2.8
Meillac,4,5.12,1.59
Meillers,-0.87,-0.28,-3.44
Meillers,-0.78,-0.18,-3.34
Meillon,-0.1,3.1,-0.1
Meillon,-0.1,3.1,-0.1
Meillonnas,-0.33,3.81,-2.02
Meistratzheim,0.69,3.74,-2.12
Melay,2.46,3.56,2.19
Melesse,2.71,4.87,1.89
Melgven,4.58,5.97,3.69
Mélisey,-3.28,1.64,-4.42
Mellac,4.4,5.72,3.28
Melle,0.9,1.22,-0.66
Mellecey,0.79,2.01,-1.33
Mellecey,0.78,2.02,-1.32
Melrand,4.45,5.89,3.41
Melun,4.01,5.33,2.83
Melun,4.01,5.33,2.83
Melzac,1.02,4.14,-3.05
Menat,-1.34,-1.34,-2.97
Menat,-0.97,-0.97,-2.6
Mende,0.54,0.54,0.54
Mendionde,2.51,9.21,-0.31
Mendionde,3.81,9.74,0.22
Menditte,0.18,6.81,0.05
Menditte,0.16,6.79,0.02
Mendive,1.42,6.07,-0.69
Mendive,1.48,6.13,-0.64
Ménéac,2.94,5.4,0.78
Ménerbes,-0.75,2.94,-3.01
Ménesplet,1.31,4.97,-2.85
Ménestreau-en-Villette,1.18,1.55,-1.19
Menet,-1.53,-1.53,-1.53
Menet,-1.12,-1.12,-4.12
Menetou-Salon,-1.39,0.31,-2.6
Ménétrol,-2.01,-0.03,-2.03
Ménilles,4.62,6.21,3.5
Mennecy,3.91,5.18,2.68
Menneval,4.23,5.52,3.59
Mens,-1.69,2.51,-3.73
Mensignac,2.38,3.84,-3.97
Mensignac,2.51,3.85,-3.97
Menthon-Saint-Bernard,1.41,4.43,-2.54
Menton,7.77,10.33,0.19
Menton,8.61,11.18,1.05
Menucourt,4.22,5.19,2.84
Méounes-lès-Montrieux,4,9.35,-3.23
Mer,1.19,2.07,1.01
Mer,1.22,2.1,1.03
Mercurol-Veaunes,1.16,1.44,0.08
Mercury,1.85,3.97,0.41
Mercus-Garrabet,1.08,6.13,-2.06
Mercy-le-Bas,3.02,5.26,-0.53
Merdrignac,3.33,5.59,0.97
Méré,3.6,4.79,2.28
Méreau,0.11,1.33,-1.74
Méréville,0.77,3.47,-2.88
Méréville,3.06,4.68,1.12
Méribel,-3.28,-1.93,-6.17
Méricourt,5.72,6.74,4.77
Mériel,4.64,5.41,2.88
Mérignac,2.1,2.16,-0.06
Mérignies,5.81,7.18,4.82
Mérindol,-0.99,3.32,-2.63
Merlevenez,5.1,6.23,3.79
Merlimont,5.99,7.04,5.81
Merrein,4.83,5.53,-1.15
Mers-les-Bains,5.84,5.97,5.79
Merten,3.83,5.46,0.31
Mertzwiller,2.54,5.76,-1.25
Méru,4.71,5.23,3.17
Mervans,0.67,2.19,-1.41
Mervent,1.59,2.21,1.16
Merville,6.44,7.68,5.49
Merville,6.17,7.05,5.49
Merville-Franceville-Plage,4.94,5.89,4.42
Merville-Franceville-Plage,4.89,5.84,4.37
Merxheim,0.91,2.05,-0.74
Méry,2.81,5.14,-1.1
Méry-sur-Oise,4.58,5.39,2.86
Méry-sur-Seine,1.95,4.64,1.18
Mésanger,3.47,3.94,2.76
Meschers-sur-Gironde,0.06,2.28,0.06
Mescoules,-0.9,5.4,-3.33
Mescoules,-0.9,5.4,-3.33
Meslan,4.24,5.53,3.16
Meslay-du-Maine,3.1,3.75,2.38
Mesnières-en-Bray,5.43,6,4.44
Mesnil-Clinchamps,3.54,3.54,3.54
Mesnil-Clinchamps,3.51,3.51,3.51
Mesplède,0.38,6.87,-1.7
Mesplède,0.08,6.78,-1.79
Mesquer,3.61,6.21,2.92
Mesquer,3.61,6.21,2.92
Messac,3.38,3.8,2.94
Messanges,5.21,7.83,1.06
Messanges,5.25,7.89,1.12
Messei,3.05,3.05,3.05
Messei,3.05,3.05,3.05
Messein,0.65,3.43,-2.92
Messeix,-5.04,-5.04,-5.04
Messeix,-5.04,-5.04,-5.04
Messery,1.46,3.23,-2.95
Messigny-et-Vantoux,0.8,1.31,-2.04
Messimy,0.76,1.9,-0.88
Mesterrieux,3.93,5.75,-2.98
Mesterrieux,3.93,5.75,-2.98
Méteren,6.32,7.58,5.64
Mettray,2.27,2.27,1.82
Metz,2.06,5.6,-0.09
Metz,2.16,5.7,0.01
Metz-Tessy,1.5,2.99,-2.43
Metz-Tessy,1.5,2.98,-2.43
Metzeral,-0.55,0.21,-2.34
Metzervisse,3.21,5.69,-0.27
Meucon,4.13,5.8,2.51
Meudon,4.09,5.04,2.54
Meudon,3.95,4.9,2.4
Meulan-en-Yvelines,4.63,5.71,3.18
Meulles,4.03,4.57,3.1
Meulles,4,4.54,3.07
Meung-sur-Loire,1.29,2.58,-0.07
Meurchin,5.99,7.28,4.92
Meurival,1.71,3.99,1.08
Meurival,2.18,4.48,1.57
Meursac,-0.03,1.94,-0.03
Meursault,1.51,1.81,-1.53
Meuvaines,4.4,5.88,4.4
Meuvaines,4.37,5.84,4.37
Meximieux,1.69,3.89,-0.2
Mexy,2.89,4.68,0.16
Meyenheim,0.89,2.1,-0.69
Meylan,0.74,5.72,-3.36
Meylan,0.93,6.09,-2.98
Meymac,2.43,2.43,2.43
Meynes,2.78,3.9,-0.21
Meyrargues,-2.78,9.35,-3.36
Meyrargues,-2.62,9.48,-3.23
Meyreuil,-2.34,0.59,-3.17
Meyreuil,-2.49,0.42,-3.33
Meyrueis,3.18,3.18,3.18
Meyrueis,3.21,3.21,3.21
Meyssac,6.73,6.73,1.88
Meysse,2.11,3.1,2.11
Meythet,1.66,3.12,-2.3
Meyzieu,2.21,4.21,0.12
Meyzieu,2.21,4.21,0.12
Mèze,1.07,1.97,1.07
Mur-sur-Allier,-2.03,-2.03,-2.03
Mezel,-2.31,-2.31,-2.31
Mézeray,3.37,4.06,1.96
Mézériat,0.48,3.03,-1.45
Mézières-en-Brenne,1.43,1.61,-0.05
Mézières-en-Drouais,3.83,4.97,2.56
Mézières-sur-Seine,4.55,5.72,3.05
Mézin,2.84,7.08,-1.38
Méziré,1.15,2.67,-0.98
Mézy-sur-Seine,4.48,5.58,2.91
Mialet,6,6.66,-0.15
Mialet,5.92,6.52,-0.29
Miélan,3.97,6.04,-0.6
Mieussy,-0.54,1.86,-5.66
Mieuxcé,2.81,2.81,2.81
Mieuxcé,2.82,2.82,2.82
Mifaget,2.19,2.19,-1.01
Migennes,0.55,1.11,0.55
Migliacciaru,6.86,6.95,4.92
Mignaloux-Beauvoir,0.7,1.42,-0.01
Mignaloux-Beauvoir,0.65,1.38,-0.05
Migné,0.79,1.5,0.06
Migné-Auxances,0.78,1.48,0.04
Milhac-de-Nontron,2.68,7.39,0.58
Milhac-de-Nontron,2.46,7.39,0.58
Milhaud,3.14,4.15,0.04
Milhaud,3.13,4.1,-0.01
Milizac,5.36,5.99,5
Milizac,5.36,5.99,5
Millas,4.54,8.03,2.13
Millas,4.59,8.05,2.11
Millau,-1.62,-1.62,-1.62
Millau,-1.62,-1.62,-1.62
Millery,1.79,1.79,1.79
Millery,1.87,1.87,1.87
Millery,2.24,3.11,0.32
Millery,1.59,2.38,-0.4
Millières,6.49,7.65,6.3
Millières,6.48,7.56,6.21
Milly-la-Forêt,3.84,5.25,2.52
Milly-la-Forêt,3.84,5.25,1.34
Milly-sur-Thérain,5.21,5.97,4.32
Milly-sur-Thérain,5.19,5.95,4.3
Mimbaste,1.39,2.99,-0.77
Mimbaste,1.42,3.03,-0.73
Mimet,-2.11,8.3,-4.41
Mimet,-2.34,8,-4.71
Mimizan,1.33,7.83,-0.75
Mimizan,1.32,7.85,-0.72
Mimizan-Plage,0.49,7.9,0.09
Mine de Bert,-0.12,2.33,-0.12
Miniac-Morvan,4.21,6.23,1.61
Miniac-Morvan,4.21,6.23,1.61
Minihy-Tréguier,6.81,7.28,3.4
Minihy-Tréguier,6.75,7.21,3.34
Minzac,0.85,5.67,-3.06
Minzac,0.85,5.67,-3.06
Mionnay,1.47,2.4,-0.46
Mionnay,1.51,2.43,-0.43
Mions,2.1,2.88,0.03
Mions,2.09,2.88,0.03
Mios,0.77,2.27,0.05
Mios,0.79,2.27,0.05
Miossens-Lanusse,0.29,5.03,-2.11
Miossens-Lanusse,0.29,5.03,-2.11
Mirabel-aux-Baronnies,1.64,2.69,1.01
Mirabel-aux-Baronnies,1.64,2.69,1.01
Miramas,-0.17,3.99,-1.96
Miramas,-0.2,3.99,-1.96
Mirambeau,1.05,2.04,-0.18
Mirambeau,0.94,1.98,-0.24
Miramont-Sensacq,0.08,5.31,-1.84
Miramont-Sensacq,0.02,5.23,-1.91
Miramont-de-Guyenne,-0.48,5.69,-3.04
Miramont-de-Guyenne,-0.44,5.67,-3.06
Mirande,5.23,6.7,0.06
Mirande,5.23,6.7,0.06
Mirandol-Bourgnounac,1.89,5.6,-1.73
Mirandol-Bourgnounac,1.66,5.51,-1.83
Mirat,-3.07,-1.51,-3.51
Miré,3.81,4.05,2.68
Mirebeau,0.67,1.24,-0.19
Mirebeau,0.63,1.2,-0.24
Mirebeau-sur-Bèze,0.46,2.11,-1.23
Mirebeau-sur-Bèze,0.49,2.11,-1.23
Mirecourt,2.17,3.31,-4.09
Mirecourt,1.33,2.31,-4.09
Mirefleurs,-3.16,-3.16,-3.16
Mirefleurs,-2.53,-2.53,-2.53
Miremont,0.32,6.53,-0.32
Miremont,0.35,6.56,-0.3
Mirepeix,2.69,2.69,-1.51
Mirepeix,2.69,2.69,-1.51
Mirepoix,1.48,6.04,-0.89
Mirepoix,1.47,6.04,-0.89
Mireval,-0.85,4.58,-1
Mireval,-0.94,4.51,-1.06
Miribel,2.34,3.07,0.21
Miribel,2.34,3.07,0.21
Miribel-les-Échelles,-0.56,3.61,-2.62
Miribel-les-Échelles,-1.24,3.61,-5.46
Miré,2.99,3.34,2.66
Miserey-Salines,0.25,5.82,-4.11
Miserey-Salines,0.19,5.72,-4.21
Misérieux,1.68,2.73,-0.12
Missillac,3.15,3.97,2.82
Missillac,3.11,3.94,2.79
Misson,1.45,7.44,-1.14
Misson,1.3,7.4,-1.18
Missy,3.85,4.31,3.84
Missy,3.87,4.33,3.86
Misérieux,1.64,2.71,-0.15
Mitry-Mory,4.26,5.38,2.48
Mitry-Mory,4.26,5.38,2.48
Mittelhausbergen,1.16,3.75,-2.12
Mittelhausbergen,1.2,4.05,-2.08
Modane,-0.14,1.49,-1.46
Modane,-0.42,1.49,-1.46
Moëlan-sur-Mer,4.66,5.97,3.53
Mogneville,4.97,5.58,3.86
Mogneville,4.92,5.54,3.82
Moidieu,1.45,3.82,-1.66
Moidieu-Détourbe,1.4,3.75,-1.74
Moidrey,4.46,5.31,1.77
Moigny-sur-École,3.73,4.95,2.55
Moigny-sur-École,3.73,4.95,2.55
Moirans,0.4,6.08,-3.56
Moirans,0.32,6.06,-3.57
Moirans-en-Montagne,-1.85,1.55,-4.63
Moirans-en-Montagne,-1.76,1.87,-4.31
Moirax,1.7,7.14,0.69
Moirax,1.53,6.91,0.45
Moisdon-la-Rivière,3.03,3.82,2.06
Moisdon-la-Rivière,3.11,3.88,2.13
Moisenay,3.44,4.84,2.44
Moisenay,3.44,4.84,2.44
Moislains,4.68,6.6,4.22
Moislains,4.72,6.63,4.25
Moissac,4.52,7.39,0.53
Moissac,4.48,7.38,0.53
Moissat,-2.12,-0.12,-2.12
Moissat Haut,-2.07,-0.07,-2.07
Moisselles,4.42,5.27,2.75
Moisselles,4.4,5.25,2.72
Moissy-Cramayel,3.65,5.03,2.38
Moissy-Cramayel,3.64,5.01,2.36
Molac,3.28,5.78,1.88
Molac,3.29,5.78,1.88
Molières,5.73,5.78,-0.08
Molières-sur-Cèze,2.92,3.42,2.21
Moliets-et-Maa,4.47,7.83,-0.74
Moliets-et-Maa,4.5,7.84,-0.73
Molinet,3.03,3.03,0.57
Molinet,3.03,3.03,0.57
Molières,5.73,5.78,-0.08
Molières-sur-Cèze,2.73,3.24,2.03
Mollégès,-0.95,4.22,-2.99
Mollégès,-1,4.23,-2.97
Molsheim,1.01,3.6,-2.27
Molsheim,1.01,3.6,-2.27
Momas,-0.66,3.04,-1.98
Momas,-0.66,3.04,-1.98
Mommenheim,2,5.12,-2.05
Mommenheim,2,5.04,-2.14
Momuy,0.07,7.27,-1.3
Momuy,0.07,7.27,-1.3
Momy,0.42,4.66,-2.49
Momy,0.42,4.66,-2.49
Monassut-Audiracq,-0.14,4.73,-2.41
Monassut-Audiracq,-0.14,4.73,-2.41
Monbadon,0.9,5.6,-4.14
Monbahus,0.96,5.24,-4.49
Monbahus,0.97,5.24,-4.49
Monbazillac,-1.17,5.08,-4.66
Monbazillac,-1.27,4.98,-4.75
Moncaut,1.29,6.73,0.28
Moncaut,1.18,6.64,0.19
Moncé-en-Belin,2.5,2.97,1.86
Monceaux-en-Bessin,3.96,4.43,3.95
Monceaux-en-Bessin,3.99,4.46,3.99
Monchecourt,5.39,6.72,4.07
Monchecourt,5.43,6.75,4.1
Monchy-Saint-Éloi,4.84,5.53,3.47
Monchy-Saint-Éloi,4.84,5.53,3.47
Moncla,-0.26,5.12,-2.03
Moncla,-0.13,5.22,-1.92
Monclar,1.26,5.79,-4.73
Monclar,1.54,6.1,-4.42
Monclar-de-Quercy,0.92,6.4,-0.15
Monclar-de-Quercy,0.97,6.38,-0.16
Moncontour,1.19,2.49,0.29
Moncontour,1.27,2.57,0.37
Moncoutant-sur-Sèvre,0.8,1.29,-0.52
Moncoutant,0.83,1.31,-0.5
Moncrabeau,2.61,7.42,0.97
Moncrabeau,2.41,7.24,0.79
Moncy,3.26,3.26,3.26
Moncy,3.18,3.18,3.18
Moncé-en-Belin,2.49,2.98,1.88
Mondelange,3.33,5.77,0.08
Mondelange,3.32,5.77,0.08
Mondeville,4.43,4.88,4.41
Mondeville,4.34,4.79,4.32
Mondonville,0.64,6.66,-0.19
Mondonville,0.66,6.68,-0.18
Mondoubleau,1.23,2.27,0.63
Mondoubleau,1.27,2.32,0.68
Mondragon,3.14,4.08,2.14
Mondragon,3.38,4.32,2.38
Mondrainville,3.96,4.42,3.95
Mondrainville,3.93,4.4,3.92
Mondy,4.25,4.25,-4.56
Monein,-0.4,3.38,-1.64
Monein,-0.37,3.49,-1.53
Monestiés,3.16,5.3,-1.93
Monestiés,3.16,5.3,-1.93
Monéteau,0.4,1.96,0.4
Monfaucon,4.07,4.07,-4.75
Monflanquin,-1.6,5.81,-4.7
Monflanquin,-1.45,5.98,-4.54
Mongaillard,2.83,7.06,0.6
Mongaillard,2.67,6.92,0.46
Monges,-5.27,-3.64,-5.27
Monget,-0.1,7.3,-1.27
Monget,-0.26,7.14,-1.43
Monheurt,3.83,6.65,-3.86
Monheurt,3.76,6.65,-3.86
Monieux,-2.84,-0.12,-7.07
Monieux,-2.8,-0.09,-7.04
Monistrol-sur-Loire,-1.43,-1.3,-1.43
Monistrol-sur-Loire,-1.34,-1.2,-1.34
Monlet,-3.89,-3.89,-3.89
Monlet,-4.13,-4.13,-4.13
Monnai,3.55,3.75,2.86
Monnai,3.55,3.75,2.86
Monnaie,1.8,1.92,0.86
Monnaie,1.77,1.9,0.83
Monnetier-Mornex,0.18,1.64,-4.54
Monnetier-Mornex,-0.22,1.22,-4.95
Monnières,3.67,4.01,2.41
Monnières,3.64,3.98,2.38
Monpezat,0.83,6.24,-2.23
Monpezat,0.83,6.24,-2.23
Monprimblanc,3.44,5.34,-4.4
Monprimblanc,3.68,5.42,-4.31
Mons,3.43,3.43,-5.39
Mons,3.17,3.47,-2.9
Mons,2.98,3.28,-3.09
Mons,1.34,5.74,-0.25
Mons,1.13,5.58,-0.41
Mons-en-Barœul,6.31,7.27,4.99
Mons-en-Barœul,6.29,7.25,4.97
Mons-en-Pévèle,5.64,6.96,4.6
Mons-en-Pévèle,5.59,6.91,4.55
Monsec,1.55,3.99,-4.82
Monsec,1.59,4.1,-4.71
Monségur,2.37,5.67,-4.06
Monsempron-Libos,-0.77,6.31,-4.2
Monsempron,-1.02,6.2,-4.31
Monsenoux,-0.11,-0.01,-5.62
Monswiller,2.36,5.65,-2.26
Monswiller,2.36,5.65,-2.26
Monségur,1.1,5.9,-2.56
Monségur,1.1,5.9,-2.56
Monségur,2.29,5.62,-4.11
Mont,-0.4,7.24,-1.33
Mont,-0.4,7.24,-1.33
Mont-Bernanchon,6.41,7.65,4.97
Mont-Bernanchon,6.43,7.66,4.97
Mont-Bertrand,3.48,3.48,3.48
Mont-Bertrand,3.48,3.48,3.48
Mont-Disse,0.87,6.98,-1.48
Mont-Disse,0.66,6.75,-1.71
Mont-Dore,-7.75,-7.75,-7.75
Le Mont-Dore,-7.75,-7.75,-7.75
Mont-Ormel,3.54,3.9,3.01
Mont-Ormel,3.66,4.01,3.12
