city,temp,temp_max,temp_min
Larrivière-Saint-Savin,1.07,3.03,-0.1
Lartigue,3.82,4.68,-0.44
Laruns,1.03,1.03,-2.17
Laruscade,2.53,2.59,0.81
Lasalle,0.66,2.73,-0.84
Lasclaveries,0.36,2.75,-1.27
Lascombes,-7.44,-0.44,-7.44
Lassay-les-Châteaux,3.36,3.36,3.36
Lasse,2.31,8.16,0.72
Lasseube,0.82,3.21,0.01
Lasseubetat,-1.23,1.97,-1.23
Lassigny,4.76,5.8,4.27
Lasson,4.2,5.65,4.18
Terres de Druance,3.15,3.86,3.05
Lastelle,7.48,7.59,6.24
Lastic,0.0,0.0,0.0
Lathus-Saint-Rémy,4.04,7.45,0.6
Latillé,1.03,2.33,0.79
Latour-Bas-Elne,5.95,6.21,4.74
Latresne,2.28,5.28,0.92
Lattes,1.02,4.55,0.08
Laudeux,-3.34,-3.34,-4.97
Laudigerie,5.18,5.18,-2.75
Laudun-lArdoise,4.01,4.29,1.78
Launac,4.92,7.25,0.24
Launaguet,3.84,7.75,3.1
Launay,3.8,4.15,3.11
Laure-Minervois,5.02,7.56,3.92
Laurens,-0.51,5.07,-0.82
Lauret,0.32,3.21,-0.8
Lauris,0.09,3.05,-2.31
Laurède,1.71,2.56,-0.2
Laussonne,-4.67,-4.67,-4.67
Laussou,1.12,5.52,-2.42
Lautenbach,0.23,1.64,-2.56
Lautenbachzell,0.09,1.5,-2.7
Lautrec,4.34,6.29,2.19
Lauwin-Planque,5.2,6.92,3.83
Lauzellie,2.69,4.95,-2.98
Lauzerte,2.91,6.76,0.25
Lauzun,1.03,5.64,-2.29
Laval,4.31,4.31,3.99
Laval-Pradel,2.69,2.88,1.93
Lavalette,4.69,6.87,3.23
Lavans-lès-Saint-Claude,-0.1,2.67,-3.51
Lavardac,2.96,8.05,1.05
Lavardens,5.64,7.24,0.23
Lavastrie,0.8,0.8,-0.57
Lavaud,-2.35,-2.35,-2.35
Lavaudieu,-3.0,-3.0,-3.0
Lavault-Sainte-Anne,0.2,0.2,-2.04
Lavaur,5.25,7.13,3.03
Laveissenet,0.03,0.03,-1.35
Laveissière,0.91,0.91,-0.46
Lavelanet,2.2,6.83,-1.91
Laventie,5.97,7.67,5.0
Lavergne,-6.47,0.53,-6.47
Lavérune,0.73,4.33,-0.14
Lavialle,-4.24,-4.24,-4.24
Lavigerie,0.01,0.01,-1.36
Laville-aux-Bois,0.59,3.42,0.58
Lavilledieu,0.89,2.9,0.6
Lavit,4.89,6.99,-0.02
Lavoine,-2.94,-0.6,-5.06
Lavoux,1.64,2.55,1.0
Lavoûte-sur-Loire,-2.34,-2.34,-2.34
Laxou,1.02,3.64,-1.72
Lay-Saint-Christophe,0.99,3.75,-1.6
Layrac,2.63,8.04,1.04
Le Babory,-3.19,-3.19,-3.19
Le Ban Saint-Martin,2.83,5.72,0.03
Le Barcarès,5.92,6.25,0.1
Le Barp,1.38,5.04,0.68
Le Baylet,0.68,5.62,-2.31
Le Beausset,12.13,12.18,-2.12
Le Bignon,4.0,4.05,3.45
Le Blanc,2.69,2.75,1.2
Le Blanc-Mesnil,4.35,5.95,2.27
Le Bloteau,1.83,1.83,1.83
Le Bois-Plage-en-Ré,3.07,3.53,3.07
Le Bono,5.73,6.73,4.07
Le Bosc-Renoult,4.27,4.52,3.04
Le Bosc-Roger-en-Roumois,4.59,5.57,3.64
Le Bouchaud,1.42,2.5,0.6
Le Boucheix,-6.55,0.45,-6.55
Le Bouillon,1.86,1.86,1.86
Le Boulay,4.79,5.42,3.49
Le Boupère,2.7,3.32,1.23
Le Bourdeix,1.36,7.21,0.41
Le Bourget,4.36,5.97,2.3
Le Bourget-du-Lac,3.67,6.55,-0.24
Le Bourgneuf-la-Forêt,3.67,3.68,2.01
Le Bourgnon,-1.09,-1.09,-1.09
Le Bouscat,2.38,2.81,1.04
Le Bousquet,2.87,3.18,-2.17
Le Bradet,-3.43,4.44,-3.49
Le Breil-sur-Mérize,2.02,2.92,2.02
Le Brethon,-1.08,-0.44,-2.68
Le Breuil,2.42,3.72,-2.43
Le Breuil-sur-Couze,-2.43,-2.43,-2.43
Le Broc,-0.11,1.03,-2.34
Le Brouillard,2.16,2.16,1.68
Le Brous,1.19,5.13,0.01
Le Brugeron,-4.5,-2.33,-5.22
Le Brusquet,0.5,3.33,0.5
Le Brévedent,4.87,5.78,3.73
Le Bugue,2.71,5.75,-2.18
Le Buisson-de-Cadouin,2.05,5.86,-2.06
Le Cailar,3.16,4.55,0.18
Le Cannet,6.19,11.38,2.59
Le Cannet-des-Maures,1.7,12.46,-1.34
Le Cap D'Agde,0.17,4.77,0.1
Le Castellet,12.08,12.1,-2.19
Le Cateau-Cambrésis,3.99,5.13,2.96
Le Cellier,3.7,3.78,3.5
Le Cendre,-2.16,-2.16,-2.16
Le Cercueil,1.79,1.79,1.79
Le Cessac,-0.09,5.59,-2.34
Le Chambon,-0.79,-0.5,-1.47
Le Chambon-Feugerolles,-1.52,1.03,-1.69
Le Chambon-sur-Lignon,-4.86,-3.77,-4.86
Le Champ-Saint-Père,3.42,3.42,2.97
Le Champ-près-Froges,1.8,5.38,-3.7
Le Châtelet,-1.15,0.68,-1.85
Le Châtelet-en-Brie,2.88,5.64,1.97
Le Chefresne,3.36,3.36,3.36
Le Cheix,-5.14,-3.52,-5.15
Le Chesnay-Rocquencourt,3.15,4.84,1.46
Le Cheylard,-1.08,-0.51,-1.08
Le Cheylas,2.79,6.43,-2.65
Le Château-d'Almenêches,3.29,3.29,3.29
Le Chêne,-3.63,-3.05,-3.63
Le Clapier,5.4,5.4,-2.53
Le Claux,-1.22,-0.41,-1.91
Le Conquet,6.14,6.69,5.56
Le Coteau,1.14,2.74,-0.25
Le Coudonneau,2.55,2.89,1.11
Le Coudray,2.42,3.83,1.72
Le Coudray-Montceaux,3.51,5.74,2.13
Le Crès,1.1,4.23,0.66
Le Crest,-3.54,-3.54,-3.54
Le Creusot,0.13,2.21,-2.16
Le Croisic,4.12,6.82,2.96
Le Crotoy,6.66,7.04,6.36
Le Donjon,0.73,2.62,0.73
Le Dorat,8.18,8.18,8.18
Le Doulieu,6.13,7.69,5.02
Le Drennec,5.82,6.34,5.2
Le Falgoux,-0.86,-0.05,-1.55
Le Fango,8.06,9.77,3.79
Le Faou,6.28,6.65,5.51
Le Faouët,4.74,5.86,3.93
Le Fauga,3.38,7.19,2.79
Le Faulq,4.22,5.55,3.5
Le Fayet,0.52,0.52,-0.85
Le Fenouiller,3.67,4.12,2.97
Le Fief-Sauvin,3.54,3.8,2.98
Le Fleix,0.86,6.14,-1.79
Le Fœil,4.93,6.43,2.55
Le Folgoët,5.77,7.09,5.1
Le Fort-Vert,7.33,8.1,5.99
Le Fourat,2.91,2.91,1.29
Le Fousseret,3.22,6.42,2.01
Le Fraysse,-4.18,-4.18,-4.18
Le Fresne-Camilly,4.11,4.57,4.11
Le Fresne-Poret,2.71,2.71,2.71
Le Fromental,-5.15,-5.15,-5.15
Le Frêche,0.93,6.47,-1.23
Le Fuilet,3.5,3.73,2.91
Le Garric,3.82,6.27,0.63
Le Gast,2.79,2.79,2.79
Le Gâvre,3.76,4.02,2.79
Le Got,-0.49,4.73,-3.19
Le Grand Châtel,-2.41,-1.8,-3.43
Le Grand Hameau,4.11,5.33,3.88
Le Grand Léger,-4.03,-2.58,-4.21
Le Grand-Bornand,-2.06,-0.36,-5.77
Le Grand-Bourg,7.1,7.1,-2.22
Le Grand-Lemps,-0.31,2.59,-1.8
Le Grand-Lucé,2.09,3.65,2.0
Le Grand-Pressigny,2.48,2.83,1.28
Le Grand-Quevilly,5.42,6.22,4.58
Le Grau-du-Roi,2.05,4.56,0.99
Le Gua,-1.66,1.96,-1.92
Le Guislain,3.77,6.54,3.77
Le Haillan,1.39,2.91,1.07
Le Ham,4.65,5.89,4.44
Le Havre,4.7,5.83,4.38
Le Hommet-d'Arthenay,5.85,7.81,4.4
Le Houga,0.96,7.48,-1.53
Le Houlme,5.54,6.22,4.29
Le Jeune-Soulac,1.06,1.06,1.06
Le Kremlin-Bicêtre,3.95,5.85,2.24
Le Kremlin-Bicêtre,3.96,5.85,2.24
Le Landreau,3.69,3.74,2.58
Le Langon,2.34,3.52,1.98
Le Lavandou,3.67,13.2,-1.6
Le Leuy,1.39,7.53,-1.04
Le Limpou,5.05,9.4,1.79
Le Locheur,4.0,4.46,3.98
Le Longeron,3.05,3.4,2.8
Le Loreur,5.05,6.48,3.69
Le Lorey,6.23,7.29,3.88
Le Loroux-Bottereau,3.79,3.9,2.7
Le Louroux-Béconnais,3.34,4.15,3.02
Le Luart,2.17,2.17,2.17
Le Luc,0.49,12.25,-2.55
Le Lude,3.5,4.02,2.37
Le Malzieu-Ville,-0.68,-0.68,-0.68
Le Manoir,4.7,5.34,4.05
Le Mans,2.88,3.94,2.39
Le Marcet,-3.32,-3.32,-3.32
Le Mas,-2.77,-1.56,-3.75
Le May-sur-Èvre,3.22,3.69,2.87
Le Mayet-de-Montagne,-0.84,1.02,-3.43
Le Mée-sur-Seine,2.97,5.81,0.71
Le Ménil,-0.52,0.9,-1.53
Le Mesnil,7.02,7.61,6.26
Le Mesnil-Amey,4.2,7.39,3.97
Le Mesnil-Auzouf,2.7,2.7,2.7
Le Mesnil-Durand,4.71,5.52,4.06
Le Mesnil-Esnard,4.75,5.55,3.91
Le Mesnil-Eury,5.87,7.71,4.29
Le Mesnil-Mauger,4.7,5.77,4.32
Le Mesnil-Opac,3.7,3.7,3.7
Le Mesnil-Ozenne,4.52,4.52,3.55
Le Mesnil-Patry,3.96,4.42,3.95
Le Mesnil-Raoult,3.99,3.99,3.99
Le Mesnil-Rouxelin,3.85,7.27,3.85
Le Mesnil-Saint-Denis,2.84,4.56,1.51
Le Mesnil-au-Grain,3.5,3.97,3.5
Le Mesnil-au-Val,7.11,7.11,5.75
Le Mesnil-en-Thelle,4.76,5.92,2.93
Le Mesnil-en-Vallée,3.47,4.07,3.25
Le Mesnil-le-Roi,3.96,5.85,2.24
Le Mesnil-sur-Oger,2.33,3.76,0.73
Le Mesnilbus,6.88,7.36,3.95
Le Meux,5.38,5.89,4.25
Le Minihic-sur-Rance,4.7,7.05,3.06
Le Molay,4.12,7.53,4.12
Le Molay-Littry,4.14,7.56,4.14
Le Monastère,-0.48,3.26,-0.82
Le Monastier-sur-Gazeille,-1.92,-1.92,-1.92
Le Monceau,0.42,1.99,0.42
Le Monêtier-les-Bains,-2.19,-1.19,-3.98
Le Mont,-0.17,0.17,-1.37
Le Monteil,0.78,3.51,0.78
Le Montel,-5.92,-4.45,-5.92
Le Muy,6.51,13.05,2.75
Le Mée-sur-Seine,3.04,5.87,0.87
Le Ménil-Geru,3.73,4.03,2.99
Le Ménil-Guyon,2.84,2.84,2.84
Le Ménil-Scelleur,2.88,2.88,2.88
Le Neubourg,4.43,5.62,3.12
Le Nizan,4.34,4.92,-1.21
Le Noizement,1.33,3.92,0.41
Le Not,-0.12,2.88,-4.18
Le Nouvion-en-Thiérache,3.61,4.18,1.98
Le Palais,6.57,6.74,4.74
Le Palais-sur-Vienne,7.86,7.86,0.93
Le Palivestre,13.3,13.3,-1.5
Le Pallet,3.92,3.99,2.83
Le Passage,2.25,8.06,1.06
Le Pavé de Pontault,3.84,5.57,1.96
Le Péage-de-Roussillon,1.91,3.26,0.26
Le Pêchereau,1.24,1.24,1.24
Le Pecq,3.96,5.88,2.27
Le Pellerin,3.82,4.08,2.89
Pellery,1.5,6.18,-2.33
Le Perray-en-Yvelines,2.81,4.57,1.51
Le Perréon,1.21,2.65,-0.47
Le Perreux-sur-Marne,4.25,5.88,2.27
Le Perrier,3.8,4.16,3.0
Le Perron,3.64,3.64,3.64
Le Pertre,3.55,3.56,1.89
Le Pessin,-5.02,-5.02,-6.48
Le Petit-Quevilly,5.63,6.4,4.62
Le Peyrou,0.59,2.29,-1.8
Le Pian-Médoc,1.85,3.01,1.16
Le Pian-Médoc,1.83,3.0,1.16
Le Pie,-3.47,-2.01,-3.47
Le Pin,2.12,3.9,-0.1
Le Pin-en-Mauges,2.86,3.62,2.25
Le Pinet,-4.67,-4.67,-4.67
Le Pizou,2.28,6.11,-1.82
Le Plan-de-la-Tour,1.45,12.92,-1.88
Le Plantis,2.95,2.95,2.95
Le Plessis-Belleville,4.71,5.51,2.6
Le Plessis-Bouchard,4.25,5.83,2.92
Le Plessis-Brion,5.51,5.98,4.45
Le Plessis-Grammoire,3.37,4.41,2.73
Le Plessis-Grimoult,2.53,2.53,2.53
Le Plessis-Macé,3.12,4.09,2.41
Le Plessis-Pâté,3.57,5.73,2.12
Le Plessis-Placy,4.46,5.38,2.67
Le Plessis-Robinson,3.42,5.38,1.77
Le Plessis-Trévise,3.88,5.54,1.94
Le Plessis-Trévise,3.9,5.55,1.95
Le Poinçonnet,0.87,0.94,-2.53
Le Poiré-sur-Vie,3.28,3.77,1.71
Le Poirier,1.48,7.67,0.75
Travo,6.92,6.92,5.88
Le Pont-de-Beauvoisin,2.35,6.38,-0.41
Pont-de-Claix,0.5,6.49,-3.13
Le Pontet,2.69,4.45,-1.11
Le Porge,1.73,2.98,1.14
Le Port,4.55,5.86,4.42
Le Port-Marly,4.14,6.07,2.47
Le Portel,7.04,7.94,5.93
Le Pouget,0.39,0.39,0.29
Le Poujol-sur-Orb,0.51,3.89,-0.02
Le Pouliguen,3.57,6.76,2.97
Le Pout,1.73,4.96,-2.21
Le Pouzin,1.5,3.79,1.49
Le Pradet,13.13,13.13,-1.67
Le Pré-Saint-Gervais,4.2,5.83,2.22
Le Pré,-3.35,-0.81,-11.57
Le Pré-Saint-Gervais,4.11,5.75,2.14
Le Puy,-2.58,-1.39,-3.58
Le Puy-Notre-Dame,2.85,3.81,1.27
Le Puy-Sainte-Réparade,-1.47,3.02,-2.34
Le Puy-en-Velay,-2.53,-2.53,-2.53
Le Quartier,-3.09,-1.97,-4.17
Le Quesnoy,4.09,5.98,2.34
Le Raincy,4.27,5.77,2.86
Le Relecq-Kerhuon,5.86,6.44,5.31
Le Renouard,3.81,4.7,3.25
Le Revest-les-Eaux,9.85,11.5,-3.3
Le Rheu,3.06,5.17,2.75
Le Rouget-Pers,1.59,3.0,-1.09
Le Rouret,5.16,9.9,1.11
Le Rove,-1.08,12.16,-2.13
Le Russey,1.03,2.96,-5.29
Le Sappey-en-Chartreuse,-3.62,1.64,-7.99
Le Sequestre,4.45,6.42,1.33
Le Soler,5.02,6.54,4.3
Le Soul,-2.2,-2.2,-2.2
Le Sourn,4.85,6.39,3.02
Le Syndicat,-3.78,1.42,-4.92
Le Taillan-Médoc,1.66,3.03,1.18
Le Taillan-Médoc,1.71,3.08,1.24
Le Tallud,1.04,2.33,0.78
Le Tech,2.69,5.63,-0.87
Le Teich,2.56,3.11,1.27
Le Teil,1.68,4.12,-0.99
Le Teilleul,3.29,3.29,3.29
Le Temple-de-Bretagne,3.38,3.66,2.47
Val-au-Perche,0.21,0.53,0.21
Le Theil-Bocage,3.07,3.07,3.07
Le Theil-de-Bretagne,2.7,4.16,2.49
Le Thillay,4.58,5.85,2.93
Le Thillot,-0.17,1.1,-1.73
Le Tholonet,-0.88,12.07,-2.21
Le Tholy,-3.86,0.07,-6.26
Le Thor,1.88,4.24,-1.32
Le Thoronet,1.17,12.25,-2.55
Le Thou,1.95,1.95,0.99
Le Thuit-Signol,4.59,5.61,3.68
Le Tignet,4.53,9.54,0.75
Le Torquesne,4.15,5.05,3.6
Le Tot-de-Haut,7.58,7.58,7.58
Le Touquet-Paris-Plage,6.9,7.94,6.35
Le Tourneur,3.53,3.53,3.53
Le Touvet,2.26,6.33,-3.3
Le Trait,5.63,6.33,4.4
Le Tremblay,3.34,6.32,-0.47
Le Tréport,6.28,6.72,5.74
Le Trévoux,5.1,6.24,4.71
Le Triadoux,-4.17,-2.08,-4.27
Le Tronquay,3.93,7.34,3.93
Le Tuzan,2.28,4.96,-1.15
Le Val,2.99,11.72,-3.08
Le Val-Saint-Germain,3.37,5.19,1.08
Le Val-Saint-Père,5.32,5.32,4.35
Le Valdécie,7.01,7.43,6.08
Le Vast,7.56,7.56,7.56
Le Vaudreuil,5.36,6.43,3.51
Le Vaulmier,-2.4,0.34,-2.4
Le Verdon-sur-Mer,1.11,1.11,1.11
Le Versoud,1.97,6.6,-3.02
Le Vert,-3.53,-0.97,-3.53
Le Vésinet,4.09,6.0,2.4
Le Vey,4.04,4.51,4.04
Le Vialles,-4.52,-4.52,-4.52
Le Vieil-Baugé,3.21,3.93,2.28
Le Vieux Bourg,4.78,4.78,4.78
Le Vieux-Marché,6.43,6.68,2.8
Le Vieux-Marché,6.43,6.68,2.8
Le Vigan,2.33,2.33,2.33
Le Vigean,-0.57,2.16,-0.57
Le Vigen,8.09,8.09,1.16
Le Vignau,0.67,6.45,-1.26
Le Vilhain,-1.12,-0.03,-3.38
Le Village Normand,7.25,7.29,5.94
Le Villard,0.97,6.1,-3.53
Le Vivier-sur-Mer,4.92,5.35,3.19
Le Vrétot,7.26,7.66,6.3
Le Vésinet,4.18,6.05,2.44
Lecelles,5.3,7.36,3.89
Lécluse,5.73,6.83,4.45
Lécousse,2.95,4.51,2.09
Lectoure,4.69,7.32,0.32
Lédenon,2.99,3.86,-1.35
Ledeuix,0.1,2.92,-0.29
Lédignan,2.79,3.6,-0.77
Leers,6.34,7.3,4.97
Leffard,3.12,3.59,3.12
Leffrinckoucke,7.01,7.79,5.85
Leforest,6.05,7.3,4.55
Legé,3.59,3.9,2.75
Léguevin,6.24,7.14,5.59
Léhon,4.33,6.79,2.72
Leintrey,0.84,3.42,-0.58
Lembach,2.4,5.5,-1.51
Lemberg,2.66,4.22,-0.62
Lembras,1.44,5.88,-2.05
Lempdes-sur-Allagnon,-2.74,-2.74,-2.74
Lempty,-2.1,0.46,-2.1
Lempzours,3.09,8.41,-2.87
Lencloître,1.61,2.26,1.27
Lencouacq,0.42,5.42,-1.26
Lendresse,1.06,3.84,-1.18
Lengronne,6.21,6.51,4.68
Lens,6.08,7.12,5.52
Lent,0.55,3.95,-1.88
Lentigny,0.58,2.14,-2.32
Lentilly,1.08,2.23,-0.63
Léognan,1.37,5.23,1.03
Léon,4.87,7.84,-0.73
Lepuix,0.31,1.06,-1.81
Léré,-0.47,0.81,-2.1
Lerm-et-Musset,4.58,5.28,-1.4
Lérouville,0.39,4.36,-2.75
Lery,0.35,1.68,-0.61
Les Abrets,1.13,4.97,-0.71
Les Ageux,5.39,6.05,3.34
Les Allues,-1.87,1.88,-8.32
Les Alluets-le-Roi,2.96,5.06,1.46
Les Ancizes-Comps,-4.21,-2.62,-4.25
Les Andelys,4.97,6.18,3.26
Les Angles,2.65,4.15,-1.42
Les Arcs,1.96,10.59,-1.99
Les Artigues-de-Lussac,1.8,6.02,-1.91
Les Attaques,7.31,8.11,6.42
Les Authieux-Papion,4.6,5.61,4.16
Les Authieux-sur-le-Port-Saint-Ouen,5.05,5.97,4.33
Les Avenières,2.48,6.52,0.29
Les Billaux,1.99,6.18,-1.75
Les Bouchauds,-1.61,0.04,-3.0
Les Boudignons,-2.96,-2.23,-3.86
Les Bougerolles,-2.12,-1.3,-2.93
Les Bouriaux,3.51,8.72,-2.56
Les Brosses,-1.73,-0.29,-2.85
Les Brouzils,3.28,3.75,3.15
Les Brugues,0.81,5.3,-2.63
Les Brunets,0.74,2.64,0.74
Les Cavailles,1.67,5.98,1.22
Les Champeaux,3.58,4.34,2.89
Les Champs-Géraux,4.19,6.75,2.68
Les Chenais,2.85,4.12,2.46
Les Chères,2.02,3.05,0.19
Les Chers,-3.01,-2.14,-3.77
Les Chevariers,-2.13,0.4,-2.16
Les Châtaigniers,7.51,7.51,6.16
Les Chéris,5.16,5.16,4.2
Les Clairs,-2.14,-0.26,-2.82
Les Clayes-sous-Bois,3.15,5.31,1.71
Les Clouzeaux,3.18,3.79,1.73
Les Contamines-Montjoie,-2.87,1.68,-9.08
Les Cottes,-5.85,-4.38,-5.85
Les Cresnays,4.81,4.81,4.81
Les Croix Chemins,2.3,4.43,1.78
Les Deux Alpes,-5.2,-3.25,-11.78
Les Deux-Frères,-6.67,-5.2,-6.67
Les Échelles,0.67,5.04,-3.48
Les Églisottes-et-Chalaures,2.36,6.17,-1.76
Les Epesses,2.35,2.95,2.35
Les Essarts,3.07,3.62,1.57
Les Essarts-le-Roi,2.79,4.56,1.51
Les Esseintes,4.01,5.88,-2.04
Les Eyzies,2.79,5.63,-2.3
Les Faiteaux,1.09,2.99,-1.28
Les Fins,-1.25,0.47,-5.11
Les Forges,0.36,2.75,-4.64
Les Fougères,-6.35,-4.88,-6.35
Les Fourches,-2.05,-1.42,-3.05
Les Fourgs,-2.65,-1.1,-7.28
Les Frères,-3.51,8.48,-3.58
Les Gets,-4.76,-1.66,-8.47
Les Girets,-0.83,2.74,-1.71
Les Gonds,1.1,2.06,1.1
Les Goujats,-2.62,-0.76,-3.32
Les Grandes-Loges,2.0,5.19,0.9
Les Grandes-Ventes,4.87,5.38,3.82
Les Guegilets,3.18,4.04,2.39
Les Hautes-Rivières,3.45,3.87,3.07
Les Herbiers,2.91,3.44,2.84
Les Houches,-1.66,2.88,-7.33
Les Houssats,1.74,5.61,-1.07
Les Isserts,-3.9,-2.45,-4.08
Les Istres-et-Bury,2.21,4.08,1.05
Les Landes-Genusson,3.05,3.48,2.88
Les Laurons,2.06,10.76,-1.82
Les Lilas,3.81,5.46,1.85
Les Loges,4.03,5.84,3.92
Les Loges-Marchis,3.59,3.59,3.59
Les Loges-en-Josas,3.13,4.71,1.66
Les Lucs-sur-Boulogne,3.3,3.71,3.12
Les Lèches,1.96,5.63,-2.29
Les Léris,-0.54,0.04,-2.75
Les Mages,2.88,3.26,-1.11
Les Magnils-Reigniers,2.84,3.43,1.89
Les Marches,1.3,5.46,-3.07
Les Martres-d'Artière,-1.96,0.59,-1.96
Les Martres-de-Veyre,-2.14,-2.14,-2.14
Les Matelles,0.59,3.94,0.36
Les Mathes,2.08,2.08,1.12
Les Mauvaises,-3.14,-1.51,-3.14
Les Mées,2.34,2.34,2.34
Les Moitiers-d'Allonne,6.71,7.35,6.0
Les Moitiers-en-Bauptois,7.74,7.76,6.41
Les Molières,2.83,4.6,1.55
Les Monceaux,4.0,4.88,3.44
Les Montils,1.84,2.28,1.18
Les Moutiers-Hubert,4.01,4.11,3.63
Les Moutiers-en-Retz,3.72,4.18,2.98
Les Mureaux,4.1,6.1,2.49
Les Mées,2.41,2.41,2.41
Les Noës-près-Troyes,2.01,3.94,1.44
Les Ormes,1.99,2.43,1.44
Les Pampoux,3.75,5.85,2.25
Les Pavillons-sous-Bois,4.29,5.82,2.83
Les Peintures,2.16,6.15,-1.78
Les Pennes-Mirabeau,-0.98,10.14,-1.92
Les Perques,6.93,7.29,5.93
Les Pieux,6.78,7.11,5.76
Les Poligrannes,3.11,4.84,-3.09
Les Ponts-de-Cé,3.43,4.5,2.82
Les Pourpres,10.8,10.8,-1.78
Les Pradeaux,-5.91,-4.38,-7.27
Les Pérards,2.67,3.12,-2.49
Les Quatre Chemins,9.75,10.53,-2.05
Les Reynards,-3.27,-0.71,-3.27
Les Ribiers,-1.1,2.01,-2.44
Les Riceys,1.88,1.88,1.55
Les Richards,1.08,2.97,-1.49
Les Rioux,-4.43,-2.82,-4.45
Les Roches-de-Condrieu,2.09,3.31,0.58
Les Rosiers-sur-Loire,2.92,4.19,2.82
Les Rousses,-3.13,-1.29,-7.47
Les Ruches,-4.91,-4.37,-4.91
Les Sables-d'Olonne,3.54,3.54,2.08
Les Sables-d'Olonne,3.54,3.54,2.08
Les Salles,-4.72,-4.72,-6.19
Les Salles-du-Gardon,3.23,3.39,2.44
Les Sarraix,-3.18,0.27,-4.18
Les Sorinières,3.85,4.0,2.81
Les Taillas,-3.79,-2.65,-3.79
Les Tardes,-1.94,0.1,-2.69
Les Termes,5.79,11.34,2.55
Les Ternes,-1.34,0.25,-3.47
Les Touches,3.93,4.04,2.81
Les Trillers,-0.09,0.43,-2.36
Les Ulis,2.96,4.93,1.6
Les Vans,2.46,3.19,2.45
Les Vignes,-3.74,-1.53,-4.09
Les Villettes,-3.15,-3.15,-3.15
Les Vincents,-2.03,-1.18,-2.81
Les Vivas,-2.3,-2.3,-2.3
Les Égaux,-4.23,-4.23,-4.23
Les Églisottes-et-Chalaures,2.36,6.17,-1.76
Lescar,0.61,3.17,-1.84
Lescardie,1.91,4.75,-3.17
Lescheraines,0.67,3.05,-2.62
Lescuretie,1.24,5.44,-2.49
Lesgor,2.02,3.41,-0.9
Lésigny,3.84,5.64,2.04
Lesneven,5.8,7.1,5.12
Lesparre-Médoc,2.1,2.29,1.07
Lesparre-Médoc,2.1,2.29,1.07
Lespignan,4.47,6.33,4.24
Lespinasse,3.99,7.6,3.19
Lespourcy,0.48,4.81,-2.89
Lesquin,5.96,7.13,5.03
Lessard-et-le-Chêne,4.44,5.3,3.86
Lessay,7.17,7.82,6.47
Lestelle-Bétharram,2.47,2.47,-0.73
Lestelle-Bétharram,2.47,2.47,-0.73
Lestiac-sur-Garonne,2.12,5.94,1.18
Lestomble,-6.9,-6.71,-6.9
Lestre,7.7,7.7,7.04
Lestrem,6.39,7.7,5.64
Leucate,5.04,5.58,4.23
Leudeville,3.47,5.72,2.12
Leuville-sur-Orge,3.6,5.83,2.23
Leval,4.02,5.57,3.3
Levallois-Perret,4.29,6.03,2.42
Levens,4.73,8.34,-1.78
Lèves,2.52,4.05,1.8
Levet,-1.1,0.9,-2.57
Levier,-0.37,1.32,-4.86
Lévignac,6.11,7.3,5.7
Lévis-Saint-Nom,3.05,5.3,1.7
Levroux,1.09,1.09,-2.38
Lewarde,5.45,6.81,4.28
Lexy,3.08,4.2,0.18
Leyme,3.03,3.74,-0.34
Leymen,0.63,3.55,-1.57
Leyment,1.61,3.94,-0.27
Leyssac,2.03,2.25,1.03
Lézan,2.83,3.83,-0.54
Lézardrieux,6.92,7.49,3.06
Lézat-sur-Lèze,2.6,6.98,2.28
Lezay,1.2,1.25,0.94
Lezennes,6.12,7.22,5.12
Lézignan-Corbières,4.48,6.23,2.1
Lézignan-la-Cèbe,0.93,4.63,0.85
Lézigneux,-1.73,-0.11,-1.92
Lezoux,-2.21,0.35,-2.21
Lherm,3.6,6.95,2.25
Liancourt,5.07,5.85,3.14
Libercourt,6.07,7.28,5.18
Libourne,1.91,6.14,-1.79
Lichos,0.93,2.97,0.47
Licq-Athérey,-1.16,0.1,-1.16
Licques,6.73,7.67,5.77
Liederschiedt,3.21,4.47,-0.36
Lièpvre,0.13,2.54,-1.05
Liergues,1.54,2.68,-0.18
Liernolles,0.66,2.56,0.66
Liers,3.55,5.16,2.11
Liesse-Notre-Dame,1.13,4.26,1.13
Liesville-sur-Douve,7.81,7.86,4.45
Lieu-Saint-Amand,5.05,6.68,4.15
Lieuran-lès-Béziers,0.95,6.16,0.71
Lieurey,4.35,5.42,3.36
Lieury,4.31,5.53,4.08
Lieusaint,3.63,5.12,2.07
Liévin,6.05,6.81,5.47
Liffol-le-Grand,2.2,3.86,-3.25
Liffré,2.59,4.77,2.35
Lignan-de-Bazas,5.4,5.94,-1.3
Lignan-de-Bordeaux,2.11,6.38,-0.1
Lignan-sur-Orb,2.0,6.39,0.95
Lignat,-2.25,-0.98,-2.26
Ligné,3.87,3.98,2.75
Ligni,1.56,1.56,1.56
Lignières,-0.37,0.95,-2.12
Ligny-Thilloy,4.76,6.42,3.89
Ligny-en-Barrois,2.91,4.39,-2.72
Ligny-en-Cambrésis,4.28,5.4,3.54
Ligny-le-Châtel,1.88,1.88,0.32
Ligny-le-Ribault,1.51,2.29,-0.44
Ligré,1.82,3.94,0.37
Ligueil,1.98,2.2,1.21
Ligueux,0.61,6.23,-3.06
Ligugé,0.72,1.95,-0.03
